Time,Voltage(V),Current(A),Power(W),Energy(Kwh),Frequency(Hz),PowerFactor(PF),,,
20:49:15,228.5,0.32,38.7,0,50,0.52,,,
20:49:16,214.5,3.31,693.1,0,50,0.98,,,
20:49:17,214.4,3.3,706.5,0,50,1,,,
20:49:18,214.4,3.29,705.6,0,49.9,1,,,
20:49:19,214.5,3.29,705.7,0.001,50,1,,,
20:49:20,214.5,3.29,705.7,0.001,49.9,1,,,
20:49:21,214.5,3.29,705.7,0.001,50,1,,,
20:49:22,214.7,3.29,706.6,0.001,50,1,,,
20:49:23,214.7,3.29,706.4,0.002,50,1,,,
20:49:25,214.6,3.29,706.1,0.002,50,1,,,
20:49:26,214.6,3.29,705.9,0.002,49.9,1,,,
20:49:27,214.7,3.29,706.1,0.002,50,1,,,
20:49:28,214.7,3.29,706.1,0.002,50,1,,,
20:49:29,214.7,3.29,706.3,0.002,50,1,,,
20:49:30,214.7,3.29,706.4,0.003,50,1,,,
20:49:31,214.8,3.29,706.6,0.003,50,1,,,
20:49:32,214.8,3.29,706.5,0.003,50,1,,,
20:49:33,214.8,3.29,706.9,0.003,50,1,,,
20:49:34,214.8,3.29,706.9,0.004,50,1,,,
20:49:35,214.8,3.29,706.9,0.004,50,1,,,
20:49:36,214.5,3.29,705,0.004,50,1,,,
20:49:37,214.3,3.28,703.7,0.004,50,1,,,
20:49:38,214.4,3.28,703.8,0.004,50,1,,,
20:49:39,214.4,3.28,703.8,0.005,50,1,,,
20:49:40,214.3,3.28,703.5,0.005,50,1,,,
20:49:42,214.3,3.28,703.5,0.005,50,1,,,
20:49:43,214.3,3.28,703.5,0.005,50,1,,,
20:49:44,214.3,3.28,703.4,0.005,50,1,,,
20:49:45,214.3,3.28,703.3,0.006,50,1,,,
20:49:46,214.3,3.28,703.3,0.006,50,1,,,
20:49:47,214.4,3.28,703.6,0.006,50,1,,,
20:49:51,214.3,3.28,703.4,0.006,50,1,,,
20:49:52,214.3,3.28,703.3,0.006,50,1,,,
20:49:52,214.3,3.28,703.4,0.007,50,1,,,
20:49:52,214.4,3.28,703.6,0.007,50,1,,,
20:49:53,214.4,3.28,703.6,0.007,50,1,,,
20:49:53,214.4,3.28,703.7,0.007,50,1,,,
20:49:54,214.4,3.28,703.7,0.008,50,1,,,
20:49:55,214.2,3.28,702.7,0.008,50,1,,,
20:49:56,214.4,3.28,703.5,0.008,50,1,,,
20:49:57,214.4,3.28,703.9,0.008,50,1,,,
20:49:59,214.4,3.28,703.9,0.008,50,1,,,
20:50:00,214.4,3.28,703.6,0.009,50,1,,,
20:50:01,214.3,3.28,703.2,0.009,50,1,,,
20:50:02,214.3,3.28,702.3,0.009,50,1,,,
20:50:03,214.3,3.27,700.4,0.009,50,1,,,
20:50:04,214.3,3.27,700.3,0.009,50,1,,,
20:50:05,214.3,3.27,700.3,0.01,50,1,,,
20:50:06,214.2,3.28,701.7,0.01,50,1,,,
20:50:07,214.2,3.28,701.6,0.01,50,1,,,
20:50:08,214.2,3.28,702.2,0.01,50,1,,,
20:50:09,214.3,3.27,701.4,0.01,50,1,,,
20:50:10,214.6,3.28,702.4,0.011,50,1,,,
20:50:11,214.6,3.28,702.4,0.011,50,1,,,
20:50:12,214.9,3.28,705.3,0.011,50,1,,,
20:50:13,214.8,3.29,706,0.011,50,1,,,
20:50:14,214.8,3.29,705.8,0.011,50,1,,,
20:50:15,214.9,3.29,706.5,0.012,50,1,,,
20:50:17,214.9,3.29,706.6,0.012,50,1,,,
20:50:18,214.9,3.29,706.6,0.012,50,1,,,
20:50:19,214.9,3.29,706.6,0.012,50,1,,,
20:50:20,214.8,3.29,706.3,0.012,50,1,,,
20:50:21,214.9,3.29,706.5,0.013,50,1,,,
20:50:22,214.9,3.29,706.5,0.013,50,1,,,
20:50:23,214.9,3.29,706.5,0.013,50,1,,,
20:50:24,214.9,3.29,707.1,0.013,50,1,,,
20:50:25,214.9,3.29,706.9,0.014,50,1,,,
20:50:26,214.9,3.29,706.4,0.014,50,1,,,
20:50:27,214.9,3.29,706.8,0.014,50,1,,,
20:50:28,214.9,3.29,706.9,0.014,50,1,,,
20:50:29,214.9,3.29,706.9,0.014,50,1,,,
20:50:30,214.9,3.29,707,0.015,50,1,,,
20:50:31,215,3.29,707.1,0.015,50,1,,,
20:50:32,214.9,3.29,706.9,0.015,50,1,,,
20:50:34,214.6,3.29,704.7,0.015,50,1,,,
20:50:35,214.9,3.29,706.7,0.015,50,1,,,
20:50:36,214.9,3.29,706.7,0.016,50,1,,,
20:50:37,218.8,2.26,452.8,0.016,50,0.91,,,
20:50:38,222.6,1.14,146,0.016,50,0.58,,,
20:50:39,222.7,1.14,146.1,0.016,50,0.57,,,
20:50:40,222.7,1.15,146,0.016,50,0.57,,,
20:50:41,222.7,1.15,146,0.016,50,0.57,,,
20:50:42,222.7,1.15,146,0.016,50,0.57,,,
20:50:43,222.7,1.16,146,0.016,50,0.57,,,
20:50:44,222.4,1.16,145.8,0.016,50,0.56,,,
20:50:45,222.4,1.17,145.8,0.016,50,0.56,,,
20:50:46,222.4,1.17,145.8,0.016,50,0.56,,,
20:50:47,222.4,1.17,145.8,0.016,50,0.56,,,
20:50:48,222.5,1.17,145.8,0.016,50,0.56,,,
20:50:49,222.5,1.17,145.8,0.016,50,0.56,,,
20:50:51,222.5,1.15,145.8,0.016,50,0.57,,,
20:50:52,222.6,1.14,145.9,0.016,50,0.58,,,
20:50:53,222.5,1.13,145.8,0.016,50,0.58,,,
20:50:54,222.4,1.14,145.7,0.016,50,0.57,,,
20:50:55,222.4,1.15,145.7,0.016,50,0.57,,,
20:50:56,222.4,1.15,145.7,0.016,50,0.57,,,
20:50:57,222.4,1.16,145.7,0.016,50,0.56,,,
20:50:58,222,1.17,145.5,0.016,50,0.56,,,
20:50:59,222,1.17,145.4,0.016,50,0.56,,,
20:51:00,222,1.17,145.3,0.016,50,0.56,,,
20:51:01,222,1.17,145.3,0.017,50,0.56,,,
20:51:02,222,1.17,145.4,0.017,50,0.56,,,
20:51:03,222,1.17,145.4,0.017,50,0.56,,,
20:51:04,222,1.17,145.4,0.017,50,0.56,,,
20:51:05,222,1.16,145.3,0.017,50,0.56,,,
20:51:06,222,1.16,145.3,0.017,50,0.56,,,
20:51:08,222,1.16,145.3,0.017,50,0.56,,,
20:51:09,222,1.16,145.4,0.017,50,0.57,,,
20:51:10,222.1,1.16,145.4,0.017,50,0.57,,,
20:51:11,222,1.15,145.4,0.017,50,0.57,,,
20:51:12,222,1.14,145.4,0.017,50,0.57,,,
20:51:13,222,1.14,145.4,0.017,50,0.57,,,
20:51:14,221.9,1.13,145.3,0.017,50,0.58,,,
20:51:15,221.8,1.13,145.2,0.017,50,0.58,,,
20:51:16,221.8,1.13,145.2,0.017,50,0.58,,,
20:51:17,221.9,1.13,145.2,0.017,50,0.58,,,
20:51:18,221.9,1.13,145.3,0.017,50,0.58,,,
20:51:19,221.9,1.13,145.3,0.017,50,0.58,,,
20:51:20,221.9,1.13,145.4,0.017,50,0.58,,,
20:51:21,221.9,1.14,145.3,0.017,50,0.58,,,
20:51:22,221.9,1.14,145.2,0.017,50,0.57,,,
20:51:23,221.9,1.15,145.3,0.017,50,0.57,,,
20:51:25,221.9,1.15,145.3,0.018,50,0.57,,,
20:51:26,221.9,1.16,145.3,0.018,50,0.56,,,
20:51:27,221.9,1.16,145.3,0.018,50,0.56,,,
20:51:28,221.9,1.16,145.3,0.018,50,0.56,,,
20:51:29,221.8,1.16,145.2,0.018,50,0.56,,,
20:51:30,221.6,1.17,145.1,0.018,50,0.56,,,
20:51:31,221.5,1.17,145,0.018,50,0.56,,,
20:51:32,221.5,1.17,145,0.018,50,0.56,,,
20:51:33,221.5,1.17,145,0.018,50,0.56,,,
20:51:34,221.6,1.17,145,0.018,50,0.56,,,
20:51:35,221.6,1.17,145.1,0.018,50,0.56,,,
20:51:36,221.6,1.17,145.1,0.018,50,0.56,,,
20:51:37,221.5,1.16,145,0.018,50,0.56,,,
20:51:38,222,1.16,145.3,0.018,50,0.57,,,
20:51:39,222,1.16,145.3,0.018,50,0.57,,,
20:51:40,222,1.15,145.3,0.018,50,0.57,,,
20:51:42,222,1.15,145.3,0.018,50,0.57,,,
20:51:43,222,1.15,145.4,0.018,50,0.57,,,
20:51:44,221.9,1.14,145.3,0.018,50,0.57,,,
20:51:45,221.9,1.14,145.3,0.018,50,0.57,,,
20:51:46,221.9,1.14,145.3,0.018,50,0.57,,,
20:51:47,221.8,1.14,145.2,0.018,50,0.57,,,
20:51:48,221.8,1.14,145.1,0.018,50,0.57,,,
20:51:49,221.9,1.14,145.2,0.018,50,0.58,,,
20:51:50,221.9,1.14,145.2,0.018,50,0.58,,,
20:51:51,221.9,1.14,145.2,0.019,50,0.58,,,
20:51:52,221.9,1.14,145.2,0.019,50,0.58,,,
20:51:53,222.1,1.14,145.3,0.019,50,0.58,,,
20:51:54,221.9,1.13,145.3,0.019,50,0.58,,,
20:51:55,221.4,1.13,144.9,0.019,50,0.58,,,
20:51:56,221.4,1.13,144.9,0.019,50,0.58,,,
20:51:57,221.4,1.13,144.9,0.019,50,0.58,,,
20:51:59,221.5,1.13,145,0.019,50,0.58,,,
20:52:00,221.5,1.13,145,0.019,50,0.58,,,
20:52:01,221.5,1.13,145,0.019,50,0.58,,,
20:52:02,221.5,1.13,145,0.019,50,0.58,,,
20:52:03,221.5,1.13,145.1,0.019,50,0.58,,,
20:52:04,221.5,1.13,145.1,0.019,50,0.58,,,
20:52:05,221.6,1.13,145.1,0.019,50,0.58,,,
20:52:06,221.5,1.14,145.1,0.019,50,0.58,,,
20:52:07,221.5,1.14,145,0.019,50,0.57,,,
20:52:08,221.4,1.15,145,0.019,50,0.57,,,
20:52:09,221.5,1.15,145,0.019,50,0.57,,,
20:52:10,221.5,1.15,145,0.019,50,0.57,,,
20:52:11,221.5,1.15,145,0.019,50,0.57,,,
20:52:12,221.5,1.16,145,0.019,50,0.57,,,
20:52:13,221.5,1.16,145,0.019,50,0.57,,,
20:52:14,221.5,1.16,145,0.02,50,0.56,,,
20:52:15,221.5,1.16,144.9,0.02,50,0.56,,,
20:52:17,221.5,1.16,144.9,0.02,50,0.56,,,
20:52:18,221.4,1.16,145,0.02,50,0.56,,,
20:52:19,221.4,1.16,145,0.02,50,0.56,,,
20:52:20,221.4,1.16,145,0.02,50,0.56,,,
20:52:21,221.4,1.16,144.9,0.02,50,0.56,,,
20:52:22,221.4,1.16,145,0.02,50,0.56,,,
20:52:23,221.4,1.16,145,0.02,50,0.56,,,
20:52:24,221.5,1.16,145,0.02,50,0.56,,,
20:52:25,221.5,1.16,145,0.02,49.9,0.56,,,
20:52:26,221.5,1.16,145,0.02,50,0.56,,,
20:52:27,221.4,1.16,144.9,0.02,50,0.56,,,
20:52:28,221.5,1.16,145,0.02,50,0.56,,,
20:52:29,221.5,1.16,145,0.02,50,0.56,,,
20:52:30,221.5,1.16,145,0.02,50,0.56,,,
20:52:31,221.4,1.16,144.9,0.02,50,0.57,,,
20:52:32,221.4,1.15,144.9,0.02,50,0.57,,,
20:52:34,221.5,1.15,145,0.02,50,0.57,,,
20:52:35,221.5,1.15,145,0.02,50,0.57,,,
20:52:36,221.5,1.14,145,0.02,50,0.57,,,
20:52:37,221.4,1.14,145,0.02,49.9,0.57,,,
20:52:38,221.3,1.14,144.9,0.02,50,0.58,,,
20:52:39,221.4,1.13,144.9,0.02,49.9,0.58,,,
20:52:40,221.4,1.13,144.9,0.02,49.9,0.58,,,
20:52:41,221.4,1.13,144.9,0.021,50,0.58,,,
20:52:42,221.5,1.13,145,0.021,49.9,0.58,,,
20:52:43,221.5,1.13,145,0.021,49.9,0.58,,,
20:52:44,221.5,1.14,145,0.021,50,0.57,,,
20:52:45,221.4,1.15,145,0.021,49.9,0.57,,,
20:52:46,221.5,1.16,145,0.021,49.9,0.56,,,
20:52:47,221.5,1.16,145,0.021,50,0.56,,,
20:52:48,221.5,1.17,145,0.021,49.9,0.56,,,
20:52:49,221.6,1.17,145.1,0.021,49.9,0.56,,,
20:52:51,221.6,1.17,145.1,0.021,49.9,0.56,,,
20:52:52,221.5,1.17,145,0.021,50,0.56,,,
20:52:53,221.5,1.17,145,0.021,50,0.56,,,
20:52:54,221.5,1.17,145,0.021,50,0.56,,,
20:52:55,221.5,1.17,145.1,0.021,49.9,0.56,,,
20:52:56,221.5,1.17,145,0.021,50,0.56,,,
20:52:57,221.5,1.17,145,0.021,49.9,0.56,,,
20:52:58,221.4,1.16,145,0.021,50,0.56,,,
20:52:59,221.4,1.16,144.9,0.021,50,0.56,,,
20:53:00,221.4,1.16,144.9,0.021,49.9,0.56,,,
20:53:01,221.5,1.16,145,0.021,50,0.56,,,
20:53:02,221.5,1.16,145,0.021,50,0.57,,,
20:53:03,221.5,1.16,145,0.021,49.9,0.57,,,
20:53:04,221.5,1.15,144.9,0.022,50,0.57,,,
20:53:05,221.3,1.15,144.9,0.022,50,0.57,,,
20:53:06,221.3,1.15,144.9,0.022,50,0.57,,,
20:53:08,221.3,1.15,144.9,0.022,50,0.57,,,
20:53:09,221.4,1.15,145,0.022,50,0.57,,,
20:53:10,221.5,1.15,145.1,0.022,50,0.57,,,
20:53:11,221.6,1.15,145.1,0.022,50,0.57,,,
20:53:12,221.4,1.15,145,0.022,50,0.57,,,
20:53:13,221.4,1.15,145,0.022,50,0.57,,,
20:53:14,221.4,1.16,145,0.022,50,0.57,,,
20:53:15,221.5,1.16,145.1,0.022,50,0.57,,,
20:53:16,221.5,1.16,145,0.022,50,0.56,,,
20:53:17,221.3,1.16,145,0.022,50,0.56,,,
20:53:18,221.3,1.16,145,0.022,50,0.56,,,
20:53:19,221,1.16,144.7,0.022,50,0.56,,,
20:53:20,221,1.16,144.8,0.022,50,0.56,,,
20:53:21,220.9,1.16,144.7,0.022,50,0.56,,,
20:53:22,220.8,1.17,144.6,0.022,50,0.56,,,
20:53:23,220.8,1.17,144.6,0.022,50,0.56,,,
20:53:25,220.8,1.17,144.6,0.022,50,0.56,,,
20:53:26,220.7,1.17,144.6,0.022,50,0.56,,,
20:53:27,220.7,1.17,144.6,0.022,50,0.56,,,
20:53:28,220.7,1.17,144.5,0.022,49.9,0.56,,,
20:53:29,220.7,1.17,144.5,0.022,50,0.56,,,
20:53:30,220.7,1.17,144.5,0.022,50,0.56,,,
20:53:31,220.7,1.17,144.5,0.023,49.9,0.56,,,
20:53:32,220.8,1.16,144.6,0.023,50,0.56,,,
20:53:33,220.8,1.16,144.6,0.023,50,0.56,,,
20:53:34,220.8,1.16,144.5,0.023,50,0.56,,,
20:53:35,220.7,1.16,144.6,0.023,50,0.56,,,
20:53:36,220.8,1.16,144.6,0.023,50,0.57,,,
20:53:37,220.8,1.16,144.6,0.023,50,0.57,,,
20:53:38,220.8,1.16,144.6,0.023,50,0.57,,,
20:53:39,220.8,1.16,144.6,0.023,50,0.57,,,
20:53:40,220.7,1.15,144.6,0.023,50,0.57,,,
20:53:42,220.7,1.15,144.6,0.023,50,0.57,,,
20:53:43,220.8,1.15,144.7,0.023,50,0.57,,,
20:53:44,220.8,1.15,144.7,0.023,50,0.57,,,
20:53:45,220.7,1.15,144.6,0.023,50,0.57,,,
20:53:46,220.7,1.15,144.6,0.023,50,0.57,,,
20:53:47,220.8,1.16,144.6,0.023,50,0.57,,,
20:53:48,220.8,1.16,144.7,0.023,50,0.57,,,
20:53:49,220.8,1.16,144.7,0.023,50,0.56,,,
20:53:50,220.8,1.16,144.7,0.023,50,0.56,,,
20:53:51,220.8,1.16,144.6,0.023,50,0.56,,,
20:53:52,220.8,1.16,144.7,0.023,50,0.56,,,
20:53:53,221,1.16,144.7,0.023,50,0.56,,,
20:53:54,220.9,1.17,144.8,0.024,50,0.56,,,
20:53:55,220.9,1.17,144.7,0.024,50,0.56,,,
20:53:56,220.9,1.17,144.7,0.024,50,0.56,,,
20:53:57,220.8,1.17,144.7,0.024,50,0.56,,,
20:53:58,220.8,1.17,144.7,0.024,50,0.56,,,
20:54:00,220.8,1.17,144.7,0.024,50,0.56,,,
20:54:01,220.7,1.16,144.6,0.024,50,0.56,,,
20:54:02,220.7,1.16,144.6,0.024,50,0.56,,,
20:54:03,220.7,1.15,144.6,0.024,50,0.57,,,
20:54:04,218.7,1.68,267.2,0.024,50,0.73,,,
20:54:05,213,3.27,697,0.024,50,1,,,
20:54:06,213,3.27,696.2,0.025,50,1,,,
20:54:07,213,3.27,695.9,0.025,50,1,,,
20:54:08,213,3.27,695.9,0.025,50,1,,,
20:54:09,213,3.27,695.7,0.025,50,1,,,
20:54:10,213.1,3.27,696.1,0.025,50,1,,,
20:54:11,213.1,3.27,696.3,0.026,50,1,,,
20:54:12,213.1,3.27,696.2,0.026,50,1,,,
20:54:13,213.1,3.27,696.2,0.026,50,1,,,
20:54:14,213.1,3.27,696.2,0.026,50,1,,,
20:54:15,213.1,3.27,696.2,0.026,50,1,,,
20:54:17,213.1,3.27,696.1,0.027,50,1,,,
20:54:18,213,3.27,695.2,0.027,50,1,,,
20:54:19,212.7,3.26,693.5,0.027,50,1,,,
20:54:20,212.6,3.26,693,0.027,50,1,,,
20:54:21,212.6,3.26,693,0.027,50,1,,,
20:54:22,212.7,3.26,693.3,0.028,50,1,,,
20:54:23,212.7,3.26,693.6,0.028,50,1,,,
20:54:24,212.7,3.26,693.3,0.028,50,1,,,
20:54:25,212.7,3.26,693.4,0.028,50,1,,,
20:54:26,212.7,3.26,693.2,0.028,50,1,,,
20:54:27,212.7,3.26,693.2,0.029,50,1,,,
20:54:28,212.8,3.26,693.8,0.029,50,1,,,
20:54:29,212.9,3.26,694.9,0.029,50,1,,,
20:54:30,212.8,3.26,694.3,0.029,50,1,,,
20:54:31,212.7,3.26,693.3,0.029,50,1,,,
20:54:32,212.6,3.26,692.5,0.03,50,1,,,
20:54:34,212.6,3.26,692.5,0.03,50,1,,,
20:54:35,212.6,3.26,692.9,0.03,50,1,,,
20:54:36,212.7,3.26,693.3,0.03,50,1,,,
20:54:37,212.7,3.26,693.5,0.03,50,1,,,
20:54:38,212.7,3.26,693.6,0.031,50,1,,,
20:54:39,212.7,3.26,693.5,0.031,50,1,,,
20:54:40,212.7,3.26,693.5,0.031,50,1,,,
20:54:41,212.7,3.26,693.3,0.031,50,1,,,
20:54:42,212.7,3.26,693.7,0.031,50,1,,,
20:54:43,212.9,3.26,694.9,0.032,50,1,,,
20:54:44,213.2,3.27,696.9,0.032,50,1,,,
20:54:45,213.1,3.27,696.4,0.032,50,1,,,
20:54:46,213.1,3.27,696.4,0.032,50,1,,,
20:54:47,213.2,3.27,696.4,0.033,50,1,,,
20:54:48,213.2,3.27,696.6,0.033,50,1,,,
20:54:49,213.3,3.27,696.9,0.033,50,1,,,
20:54:51,213.2,3.27,696.8,0.033,50,1,,,
20:54:52,213.2,3.27,696.8,0.033,50,1,,,
20:54:53,213.2,3.27,696.8,0.034,50,1,,,
20:54:54,213.2,3.27,697,0.034,50,1,,,
20:54:55,213.3,3.27,697.4,0.034,50,1,,,
20:54:56,213.3,3.27,697.4,0.034,50,1,,,
20:54:57,213.2,3.27,696.9,0.034,50,1,,,
20:54:58,213.2,3.27,696.9,0.035,50,1,,,
20:54:59,213.2,3.27,696.7,0.035,49.9,1,,,
20:55:00,213.3,3.27,697.4,0.035,50,1,,,
20:55:01,213.3,3.27,697.4,0.035,50,1,,,
20:55:02,213.3,3.27,697.4,0.035,50,1,,,
20:55:03,213.2,3.27,696.8,0.036,49.9,1,,,
20:55:04,213.2,3.27,696.8,0.036,50,1,,,
20:55:05,213.2,3.27,696.6,0.036,50,1,,,
20:55:06,213.2,3.27,697,0.036,50,1,,,
20:55:08,213.3,3.27,697.1,0.036,49.9,1,,,
20:55:09,213.2,3.27,697,0.037,49.9,1,,,
20:55:10,213.3,3.27,697,0.037,50,1,,,
20:55:11,213.3,3.27,697,0.037,49.9,1,,,
20:55:12,213.4,3.27,697.9,0.037,50,1,,,
20:55:13,213.4,3.27,697.9,0.037,49.9,1,,,
20:55:14,213.4,3.27,697.7,0.038,50,1,,,
20:55:15,213.3,3.27,697.3,0.038,49.9,1,,,
20:55:16,213.4,3.27,698.1,0.038,50,1,,,
20:55:17,213.4,3.27,698.1,0.038,50,1,,,
20:55:18,213.5,3.27,698.3,0.039,50,1,,,
20:55:19,213.4,3.27,698,0.039,50,1,,,
20:55:20,213.4,3.27,697.8,0.039,50,1,,,
20:55:21,213.3,3.27,697.5,0.039,50,1,,,
20:55:22,213.4,3.27,697.7,0.039,49.9,1,,,
20:55:23,213.4,3.27,697.7,0.039,50,1,,,
20:55:25,213.4,3.27,697.9,0.04,50,1,,,
20:55:26,213.3,3.27,697.5,0.04,50,1,,,
20:55:27,213.3,3.27,697.2,0.04,49.9,1,,,
20:55:28,213.3,3.27,697.4,0.04,50,1,,,
20:55:29,213.4,3.27,698,0.041,50,1,,,
20:55:30,213.4,3.27,698,0.041,50,1,,,
20:55:31,213.3,3.27,697.4,0.041,49.9,1,,,
20:55:32,213.2,3.27,696.9,0.041,49.9,1,,,
20:55:33,213.3,3.27,697,0.041,49.9,1,,,
20:55:34,213.3,3.27,697.3,0.042,49.9,1,,,
20:55:35,213.3,3.27,697.3,0.042,49.9,1,,,
20:55:36,213.3,3.27,697.4,0.042,49.9,1,,,
20:55:37,213.3,3.27,697.2,0.042,50,1,,,
20:55:38,213.3,3.27,697.1,0.042,49.9,1,,,
20:55:39,213.2,3.27,696.8,0.043,49.9,1,,,
20:55:40,213.2,3.27,696.4,0.043,49.9,1,,,
20:55:41,213.2,3.27,696.4,0.043,49.9,1,,,
20:55:43,213.1,3.27,696.2,0.043,49.9,1,,,
20:55:44,213.1,3.27,695.8,0.043,50,1,,,
20:55:45,213.1,3.27,695.7,0.044,49.9,1,,,
20:55:46,213.1,3.27,695.7,0.044,49.9,1,,,
20:55:47,213.2,3.27,696.4,0.044,49.9,1,,,
20:55:48,213.2,3.27,696.4,0.044,50,1,,,
20:55:49,213.2,3.27,696.7,0.044,49.9,1,,,
20:55:50,213.2,3.27,696.4,0.045,49.9,1,,,
20:55:51,213.1,3.27,696.3,0.045,49.9,1,,,
20:55:52,213.1,3.27,696.3,0.045,50,1,,,
20:55:53,213.2,3.27,696.4,0.045,50,1,,,
20:55:54,213.2,3.27,696.4,0.045,49.9,1,,,
20:55:55,213.1,3.27,696.2,0.046,50,1,,,
20:55:56,213.1,3.27,696,0.046,49.9,1,,,
20:55:57,213.1,3.27,696.2,0.046,49.9,1,,,
20:55:58,213.2,3.27,696.5,0.046,50,1,,,
20:56:00,213.1,3.27,696.1,0.047,50,1,,,
20:56:01,213.1,3.27,696.1,0.047,49.9,1,,,
20:56:02,213,3.27,695.3,0.047,49.9,1,,,
20:56:03,213,3.27,695.2,0.047,50,1,,,
20:56:04,213,3.27,695.6,0.047,49.9,1,,,
20:56:05,212.8,3.26,694.1,0.047,49.9,1,,,
20:56:06,212.4,3.26,691.7,0.048,50,1,,,
20:56:07,212.4,3.26,691.7,0.048,49.9,1,,,
20:56:08,212.5,3.26,691.8,0.048,49.9,1,,,
20:56:09,212.6,3.26,692.5,0.048,49.9,1,,,
20:56:10,212.6,3.26,692.7,0.049,49.9,1,,,
20:56:11,212.5,3.26,692.4,0.049,50,1,,,
20:56:12,212.5,3.26,692.1,0.049,49.9,1,,,
20:56:13,212.5,3.26,692.1,0.049,50,1,,,
20:56:14,212.5,3.26,691.9,0.049,49.9,1,,,
20:56:15,212.4,3.26,691.6,0.05,49.9,1,,,
20:56:17,212.4,3.26,691.3,0.05,49.9,1,,,
20:56:18,212.4,3.26,691.2,0.05,49.9,1,,,
20:56:19,212.4,3.26,690.9,0.05,49.9,1,,,
20:56:20,212.3,3.26,690.9,0.05,49.9,1,,,
20:56:21,212.4,3.26,691,0.051,49.9,1,,,
20:56:22,212.3,3.25,690.7,0.051,49.9,1,,,
20:56:23,212.3,3.26,690.8,0.051,49.9,1,,,
20:56:24,212.4,3.26,691.2,0.051,49.9,1,,,
20:56:25,212.4,3.26,691.2,0.052,49.9,1,,,
20:56:26,212.4,3.26,691.3,0.052,49.9,1,,,
20:56:27,212.4,3.26,691.7,0.052,49.9,1,,,
20:56:28,212.4,3.26,691.4,0.052,49.9,1,,,
20:56:29,212.4,3.26,691.6,0.052,49.9,1,,,
20:56:30,212.6,3.26,692.8,0.052,50,1,,,
20:56:31,212.6,3.26,692.8,0.053,50,1,,,
20:56:32,212.7,3.26,693.2,0.053,49.9,1,,,
20:56:34,212.5,3.26,692,0.053,49.9,1,,,
20:56:35,212.6,3.26,692.7,0.053,49.9,1,,,
20:56:36,212.7,3.26,693.7,0.054,49.9,1,,,
20:56:37,212.7,3.26,693.6,0.054,49.9,1,,,
20:56:38,212.7,3.26,693.6,0.054,49.9,1,,,
20:56:39,212.6,3.26,693.1,0.054,49.9,1,,,
20:56:40,212.7,3.26,693.3,0.054,49.9,1,,,
20:56:41,213.1,3.27,696.2,0.055,49.9,1,,,
20:56:42,213.2,3.27,696.4,0.055,49.9,1,,,
20:56:43,213.2,3.27,696.9,0.055,49.9,1,,,
20:56:44,213.2,3.27,696.9,0.055,49.9,1,,,
20:56:45,213.3,3.27,697.3,0.055,49.9,1,,,
20:56:46,213.3,3.27,697.4,0.056,49.9,1,,,
20:56:47,213.3,3.27,697.7,0.056,50,1,,,
20:56:48,213.3,3.27,697.1,0.056,49.9,1,,,
20:56:49,213.3,3.27,697.1,0.056,49.9,1,,,
20:56:51,213.3,3.27,697.1,0.056,50,1,,,
20:56:52,213.3,3.27,697.2,0.057,50,1,,,
20:56:53,213.3,3.27,697.2,0.057,50,1,,,
20:56:54,213.3,3.27,697.3,0.057,50,1,,,
20:56:55,213.3,3.27,697,0.057,50,1,,,
20:56:56,213.2,3.27,696.9,0.057,49.9,1,,,
20:56:57,213.2,3.27,696.9,0.058,50,1,,,
20:56:58,213.2,3.27,696.5,0.058,50,1,,,
20:56:59,213.2,3.27,696.6,0.058,50,1,,,
20:57:00,213.2,3.27,696.7,0.058,50,1,,,
20:57:01,213.2,3.27,696.6,0.058,50,1,,,
20:57:02,213.2,3.27,696.6,0.059,50,1,,,
20:57:03,213.2,3.27,696.6,0.059,50,1,,,
20:57:04,213.2,3.27,696.6,0.059,50,1,,,
20:57:05,213.2,3.27,697,0.059,50,1,,,
20:57:06,213.2,3.27,697.1,0.06,50,1,,,
20:57:08,213.2,3.27,696.9,0.06,50,1,,,
20:57:09,213.2,3.27,696.9,0.06,50,1,,,
20:57:10,213.3,3.27,697.5,0.06,50,1,,,
20:57:11,213.4,3.27,697.8,0.06,50,1,,,
20:57:12,213.3,3.27,697.4,0.06,50,1,,,
20:57:13,213.5,3.27,698.6,0.061,50,1,,,
20:57:14,213.6,3.28,699.5,0.061,50,1,,,
20:57:15,213.6,3.28,699.5,0.061,50,1,,,
20:57:16,213.6,3.28,699.7,0.061,50,1,,,
20:57:17,213.6,3.28,699.5,0.062,50,1,,,
20:57:18,213.6,3.28,699.4,0.062,50,1,,,
20:57:19,213.7,3.28,699.8,0.062,50,1,,,
20:57:20,213.7,3.28,699.7,0.062,50,1,,,
20:57:21,213.7,3.28,699.7,0.062,50,1,,,
20:57:22,213.7,3.28,699.9,0.062,50,1,,,
20:57:23,213.7,3.28,699.8,0.063,50,1,,,
20:57:25,213.6,3.28,699.4,0.063,50,1,,,
20:57:26,213.5,3.27,698.7,0.063,50,1,,,
20:57:27,213.5,3.27,698.9,0.063,50,1,,,
20:57:28,213.5,3.27,698.9,0.064,50,1,,,
20:57:29,213.6,3.28,699.3,0.064,50,1,,,
20:57:30,213.5,3.27,699,0.064,50,1,,,
20:57:31,213.5,3.27,698.8,0.064,50,1,,,
20:57:32,213.5,3.27,699,0.064,50,1,,,
